"CLASS_STRM_LDESC"|"CLASS_STRM_SDESC"|"CLASS_ACAD_GROUP_LDESC"|"CLASS_ACAD_GROUP_CD"|"CLASS_ACAD_CAREER"|"CLASS_SESSION_LDESC"|"CLASS_SUBJECT_LDESC"|"CLASS_SUBJECT_CD"|"CLASS_CATALOG_NBR"|"CLASS_CLASS_SECTION"|"CLASS_CLASS_NBR"|"CRSE_COURSE_TITLE_LONG"|"CRSE_DESCRLONG"|"CLASS_ENRL_STAT_SDESC"|"CRSE_UNITS_MAXIMUM"|"Meeting Pattern"|"CLASSM_START_DT"|"CLASSM_END_DT"|"CLASSM_MEETING_TIME_START"|"CLASSM_MEETING_TIME_END"|"CLASS_ENRL_CAP"|"CLASS_ENRL_TOT"|"CLASS_INSTRUCTOR_NAME"|"CLASS_FACILITY_ID"|"CLASS_FACILITY_DESCRLONG"|"BUILDING_CODE"|"CRSE_CONSENT"|"COFFR_PRE_REQ_LDESC"|"CLASS_MTG_DESCR1"|"CLASS_NOTES_1"|"CLASS_NOTES_2"|"CLASS_NOTES_3"|"CLASS_NOTES_4"|"CLASS_NOTES_5"|"CLASS_NOTES_6"|"CLASS_NOTES_7"|"CLASS_NOTES_8"|"CLASS_NOTES_9"|"CLASS_NOTES_10"|"CLASSM_MONDAY"|"CLASSM_TUESDAY"|"CLASSM_WEDNESDAY"|"CLASSM_THURSDAY"|"CLASSM_FRIDAY"|"CLASSM_SATURDAY"|"CLASSM_SUNDAY"|"CATTR_CRSE_ATTR"|"CATTR_CRSE_ATTR_VALUE_DESCR"|"CRSE_UNITS_MINIMUM"|"INSTRUCTION_MODE"
"2025 Spring"|"2025 Sprng"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Economics"|"ECON"|"345L"|"01"|"8344"|"Natural Resources & Sustainability"|"This course covers the most critical topics in the economics of natural resource management. Economics, the science of how scarce resources are allocated, can guide public policy to efficient utilization of natural resources and correction of market failures. Topics include environmental externalities, public goods and open-access resources, renewable and nonrenewable resources, population and possible natural resource limits, resource policies, and approaches to sustainability."|"Open"|"3.00"|"MW"|"01/27/2025"|"05/14/2025"|"17:30"|"18:45"|"19"|"11"|"Clifford,Jennifer L"|"M01-0209"|"McCormack M01-0209"|"MCCORMACK"|"N"|"  Pre-requisite = EEOS 122 or ECON 100 or 101 or permission of instructor."|""|""|""|""|""|""|""|""|""|""|""|"M"|""|"W"|""|""|""|""|""|" "|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Economics"|"ECON"|"349L"|"01"|"13606"|"Economic Approaches to Environmental Problems"|"An introduction to the economist's approach to solving environmental problems. The course examines applicable economic theories, then uses them to develop a framework for analyzing a wide range of environmental issues. Topics include benefit/cost analysis; measurement of environmental damages; and current government approaches to solving air, water, and solid waste pollution problems."|"Open"|"3.00"|"MW"|"01/27/2025"|"05/14/2025"|"19:00"|"20:15"|"30"|"23"|"Boyd,Matthew Paul"|"REMOTE"|"REMOTE"|"UMB"|"N"|"  Pre-requisite = ENVSCI 122 or ECON 100 or 101 or permission of instructor."|""|""|""|""|""|""|""|""|""|""|""|"M"|""|"W"|""|""|""|""|"BMOD"|"REMOTE"|"3.00"|"R"
"2025 Spring"|"2025 Sprng"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Economics"|"ECON"|"390"|"01"|"13584"|"Labor Market Economics"|"An analysis of labor as an economic resource. Topics include the demand and supply of labor; wage determination and the structure of labor markets; income distribution, discrimination and inequality; unemployment and contingent work; labor as a macroeconomic variable, and public policies affecting the labor market."|"Open"|"3.00"|"TuTh"|"01/27/2025"|"05/14/2025"|"12:30"|"13:45"|"24"|"15"|"Jiang,Michelle Yuan"|"W02-0125"|"Wheatley W02-0125"|"WHEATLEY"|"N"|"  Pre-req = ECON 101 and 102"|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|"BNGE"|"Social & Behavioral Sciences"|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Economics"|"ECON"|"395"|"01"|"9781"|"The Economics of Social Welfare"|"This class examines poverty in the US, what causes poverty, and solutions to poverty, as well as how the US compares to other countries. It provides tools to evaluate social welfare and poverty programs and examines theories for why people are poor, and examines major economic security programs in the United States, such as Social Security and Temporary Assistance to Needy Families."|"Open"|"3.00"|"TuTh"|"01/27/2025"|"05/14/2025"|"14:00"|"15:15"|"24"|"13"|"Kim,Marlene"|"W01-0054"|"Wheatley W01-0054"|"WHEATLEY"|"N"|"  Pre-req = ECON 100 or 101 or 102"|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|"BDIV, BNGE"|"United States, Social & Behavioral Sciences"|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Economics"|"ECON"|"413"|"01"|"10203"|"Advanced Topics in Urban Economics"|"At the most general level, urban economics introduces space into economic models and studies the location of economic activity. This course is organized around three primary sets of questions within the field of urban economics. The first focuses on the development of urban areas. Why do cities exist and why do some grow more rapidly? The second area addresses patterns of development within metropolitan areas. How do firms and households decide where to locate within given metropolitan areas? What determines the price of land, and how do these prices vary across space? The third and final area concerns the spatial dimensions of urban problems. Specifically, we will examine poverty, housing, and congestion. In addition to a rigorous study of urban economic theory, this course will also include a team based consulting project for a specific client in the city of Boston. Students will receive their client at the beginning of the semester and will conduct original empirical research to address their client's concerns."|"Open"|"3.00"|"MW"|"01/27/2025"|"05/14/2025"|"14:30"|"15:45"|"20"|"13"|"Horn,Keren Mertens"|"W01-0055"|"Wheatley W01-0055"|"WHEATLEY"|"N"|"  Pre-req: ECON 101 and ECON 205 or MATH 125 or MSIS 111L or PSYCH 370 or ENVSCI 261"|""|""|""|""|""|""|""|""|""|""|""|"M"|""|"W"|""|""|""|""|""|" "|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Economics"|"ECON"|"452"|"01"|"10205"|"Econometrics"|"This is a course in the techniques of estimating economic models. The uses and pitfalls of empirical estimation in economics will be examined. In addition to lectures, there will be a weekly two-hour computer lab, where students will apply these methods using econometric software."|"Open"|"4.00"|"TuTh"|"01/27/2025"|"05/14/2025"|"09:30"|"10:45"|"24"|"11"|"Jiang,Michelle Yuan"|"HUL-0028"|"HUL-0028 Green Lab"|"HEALEY"|"N"|"  Pre-req = ECON 201 or 202 and ECON 205 or MATH 125 or MSIS 111"|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|""|" "|"4.00"|"P"
"2025 Spring"|"2025 Sprng"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Economics"|"ECON"|"452"|"01L"|"10292"|"Econometrics"|"This is a course in the techniques of estimating economic models. The uses and pitfalls of empirical estimation in economics will be examined. In addition to lectures, there will be a weekly two-hour computer lab, where students will apply these methods using econometric software."|"Open"|"4.00"|"Th"|"01/27/2025"|"05/14/2025"|"11:00"|"11:50"|"24"|"11"|"Jiang,Michelle Yuan"|"HUL-0028"|"HUL-0028 Green Lab"|"HEALEY"|"N"|"  Pre-req = ECON 201 or 202 and ECON 205 or MATH 125 or MSIS 111"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"Th"|""|""|""|""|" "|"4.00"|"P"
"2025 Spring"|"2025 Sprng"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Economics"|"ECON"|"470"|"01"|"13587"|"Special Topics"|"Special Topics"|"Open"|"3.00"|"MW"|"01/27/2025"|"05/14/2025"|"13:00"|"14:15"|"24"|"3"|"Kim,Yun Kyu"|"W02-0126"|"Wheatley W02-0126"|"WHEATLEY"|"N"|""|"Development of Southeast Asia"|"The purpose of the course is to provide a discussion on the economic development of Southeast Asian economies, giving an overview of the historical and contemporary factors that have shaped their experiences. Topics include colonialism and its impact on economic trajectories, the experience of industrialization, the role of democracy in economic growth and development in some of these economies, and the region's experiences with financial crises. The course will also feature some comparative discussions with East Asian economies."|""|""|""|""|""|""|""|""|""|"M"|""|"W"|""|""|""|""|""|" "|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Economics"|"ECON"|"476"|"01"|"8200"|"Internship in Economics"|"Carefully supervised field work for eight or sixteen hours per week in Boston-area institutions that conduct research on economic issues-e.g. government and non-government organizations."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"15"|"0"|"Kim,Marlene"|""|""|""|"D"|"  Department Consent Required. Pre-req: ECON major, 5 ECON course, ECON 205, 202 or 201 and 60 credits completed."|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Economics"|"ECON"|"479"|"01"|"7961"|"Independent Study"|"Research and reading in any area in economics: the purpose of this course is to allow the student to do advanced work in an area of economics to which he or she has already been exposed or to investigate an entirely new area."|"Open"|"3.00"|""|"01/27/2025"|"05/14/2025"|""|""|"5"|"0"|"Carr,Michael D"|""|""|""|"D"|"  pre-reqs: completion of 60 credits"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Economics"|"ECON"|"481"|"01"|"7962"|"Senior Independent Study"|"Reading and research, under the direction of an individual faculty member, that builds on knowledge and skills obtained in a student's previous economics courses and that culminates in the production of a substantial research paper."|"Open"|"3.00"|""|"01/27/2025"|"05/14/2025"|""|""|"5"|"0"|"Carr,Michael D"|""|""|""|"D"|"  Pre-req = ECON major, 7 ECON courses, and 80 credits completed"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Economics"|"ECON"|"489"|"01"|"7963"|"Senior Honors Project"|"Closely supervised individual research on a topic chosen by a student in consultation with a faculty supervisor. The course's aim is to enable highly qualified students to undertake the preliminary exploration-reading, thinking, data-gathering-necessary for the successful undertaking of writing a senior honors thesis during the following term. The thesis prospectus must be completed and accepted by the student's proposed thesis supervisor before enrollment."|"Open"|"3.00"|""|"01/27/2025"|"05/14/2025"|""|""|"5"|"0"|"Carr,Michael D"|""|""|""|"D"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"Economics"|"ECON"|"490"|"01"|"7964"|"Senior Honors Thesis"|"Closely supervised individual research resulting in the completion of a senior honors thesis. Topics will be mutually agreed upon by students and their faculty supervisors, on the basis of the thesis prospectus (See Economics 489). At the beginning of the term the department chairperson will, in consultation with the thesis supervisor, appoint a second reader for the thesis, who will be available for consultation during the term. On completion of the thesis, and its acceptance by the supervisor and the second reader, the student will present an oral summary of his or her research at a seminar open to all economics students and faculty."|"Open"|"3.00"|""|"01/27/2025"|"05/14/2025"|""|""|"5"|"0"|"Carr,Michael D"|""|""|""|"D"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Liberal Arts"|"LA"|"GRAD"|"Regular"|"Economics"|"ECON"|"610"|"01"|"10206"|"Political Economy"|"This course exposes students to the major paradigms in heterodox political economy through a set of economic topics that are central to these paradigms. Heterodox political economic paradigms include Marxist, post-keynesian, intuitional, and feminist approaches. We will use these various approaches to examine topics of particular interest to political economists including the historical rise of capitalism, workplace relations, poverty and income distribution, economic growth (accumulation) and crisis, financialization, globalization, development, gender, race, and ecological change."|"Open"|"3.00"|"Tu"|"01/27/2025"|"05/14/2025"|"17:30"|"20:15"|"15"|"10"|"Kumar,Rishabh"|"M02-0415"|"McCormack M02-0415"|"MCCORMACK"|"N"|"  Applied ECON MA students only"|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|""|" "|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Liberal Arts"|"LA"|"GRAD"|"Regular"|"Economics"|"ECON"|"613"|"01"|"10204"|"Urban Economic Environment"|"This course offers an examination of the wonders and paradoxes of urban life, with a focus on current dynamics of urban location and prosperity in the context of a global economy. It examines forces that shaped the evolution of cities and metropolitan regions, assesses a range of policy issues confronting metropolitan areas today and the respective roles played by private and public sectors in addressing those challenges, explores global forces that are transforming cities and regions throughout the world, and addresses key questions of urban well-being, civility, and civic engagement."|"Open"|"3.00"|"MW"|"01/27/2025"|"05/14/2025"|"14:30"|"15:45"|"5"|"1"|"Horn,Keren Mertens"|"W01-0055"|"Wheatley W01-0055"|"WHEATLEY"|"N"|"  Pre-req: Matriculated in Applied Economics"|""|""|""|""|""|""|""|""|""|""|""|"M"|""|"W"|""|""|""|""|""|" "|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Liberal Arts"|"LA"|"GRAD"|"Regular"|"Economics"|"ECON"|"652"|"01"|"10207"|"Quantitative Research Methods II"|"The course offers a presentation of modern econometric practice. It will cover the theory and application of ordinary least-squares regression (OLS) in the context of cross-sectional, time-series, and panel data, with special emphasis placed on an applied understanding of the potential and limitations of this approach. In addition to OLS, topics will also include fixed effects, difference-indifference, regression discontinuity, and limited dependent variable regression techniques. Students will learn at least one statistical package as Stata, SPSS, or SAS. Emphasis is placed on training creative quantitative researchers."|"Open"|"4.00"|"W"|"01/27/2025"|"05/14/2025"|"17:30"|"20:15"|"15"|"12"|"D'Angelis,Ilaria"|"M03-0415"|"McCormack M03-0415"|"MCCORMACK"|"N"|"  Pre-requisite: ECON 651"|""|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|""|" "|"4.00"|"P"
"2025 Spring"|"2025 Sprng"|"Liberal Arts"|"LA"|"GRAD"|"Regular"|"Economics"|"ECON"|"652"|"01W"|"10440"|"Quantitative Research Methods II"|"The course offers a presentation of modern econometric practice. It will cover the theory and application of ordinary least-squares regression (OLS) in the context of cross-sectional, time-series, and panel data, with special emphasis placed on an applied understanding of the potential and limitations of this approach. In addition to OLS, topics will also include fixed effects, difference-indifference, regression discontinuity, and limited dependent variable regression techniques. Students will learn at least one statistical package as Stata, SPSS, or SAS. Emphasis is placed on training creative quantitative researchers."|"Open"|"4.00"|"W"|"01/27/2025"|"05/14/2025"|"20:15"|"21:05"|"15"|"12"|"D'Angelis,Ilaria"|"M01-0210"|"McCormack M01-0210"|"MCCORMACK"|"N"|"  Pre-requisite: ECON 651"|""|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|""|" "|"4.00"|"P"
"2025 Spring"|"2025 Sprng"|"Liberal Arts"|"LA"|"GRAD"|"Regular"|"Economics"|"ECON"|"695"|"01"|"8080"|"Independent Study"|"Study of a particular area of economics under the supervision of a faculty member."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"5"|"0"|"Konstantinidis,Charalampos"|""|""|""|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"Liberal Arts"|"LA"|"GRAD"|"Regular"|"Economics"|"ECON"|"698"|"01"|"7535"|"Mentored Research Project"|"Economics 698 is a course designed to facilitate completion of the capstone project (or thesis), a critical requirement for the MA degree in Applied Economics. All students taking the course will be required to design and complete a comprehensive research project that includes the relevant literature, description of methods and data used, analysis of the findings and implications of the research."|"Open"|"5.00"|"M"|"01/27/2025"|"05/14/2025"|"17:30"|"20:15"|"15"|"6"|"Konstantinidis,Charalampos"|"W05-0041"|"W05-0041"|"WHEATLEY"|"N"|"  Applied Econ MA students only"|""|""|""|""|""|""|""|""|""|""|""|"M"|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"English"|"ENGL"|"101"|"01"|"7641"|"Composition I"|"Composition I is an introductory course on writing theory and practice that helps undergraduate students develop critical, flexible strategies for writing and reading across various contexts, communities, and disciplines. Through the study of theories of writing, students in Composition I gain knowledge of core key concepts, including audience, purpose, and genre, which help them understand writing as a rhetorical meaning-making activity that responds to situations and generates new perspectives. Through cycles of writing, feedback, revision, and reflection, students advance their ability to develop informed, critical perspectives and articulate claims in dialogue with complex texts. Students gain rhetorical awareness by composing texts that account for audience expectations for language and genre and reflecting on their own writing and learning. The flexible, adaptable writing knowledge and practices developed in Composition I are designed to facilitate students' self-reflective writing in other contexts."|"Open"|"3.00"|"MWF"|"01/27/2025"|"05/14/2025"|"08:00"|"08:50"|"16"|"2"|"TBD"|"M01-0210"|"McCormack M01-0210"|"MCCORMACK"|"N"|"  Pre-req = Degree students only"|""|""|""|""|""|""|""|""|""|""|""|"M"|""|"W"|""|"F"|""|""|"BEW, BSOT"|"Mid-Term Roster course, Stay On Track"|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"English"|"ENGL"|"101"|"02"|"7642"|"Composition I"|"Composition I is an introductory course on writing theory and practice that helps undergraduate students develop critical, flexible strategies for writing and reading across various contexts, communities, and disciplines. Through the study of theories of writing, students in Composition I gain knowledge of core key concepts, including audience, purpose, and genre, which help them understand writing as a rhetorical meaning-making activity that responds to situations and generates new perspectives. Through cycles of writing, feedback, revision, and reflection, students advance their ability to develop informed, critical perspectives and articulate claims in dialogue with complex texts. Students gain rhetorical awareness by composing texts that account for audience expectations for language and genre and reflecting on their own writing and learning. The flexible, adaptable writing knowledge and practices developed in Composition I are designed to facilitate students' self-reflective writing in other contexts."|"Open"|"3.00"|"MWF"|"01/27/2025"|"05/14/2025"|"09:00"|"09:50"|"16"|"12"|"TBD"|"W01-0043"|"Wheatley W01-0043"|"WHEATLEY"|"N"|"  Pre-req = Degree students only"|""|""|""|""|""|""|""|""|""|""|""|"M"|""|"W"|""|"F"|""|""|"BEW, BSOT"|"Mid-Term Roster course, Stay On Track"|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"English"|"ENGL"|"101"|"03"|"7643"|"Composition I"|"Composition I is an introductory course on writing theory and practice that helps undergraduate students develop critical, flexible strategies for writing and reading across various contexts, communities, and disciplines. Through the study of theories of writing, students in Composition I gain knowledge of core key concepts, including audience, purpose, and genre, which help them understand writing as a rhetorical meaning-making activity that responds to situations and generates new perspectives. Through cycles of writing, feedback, revision, and reflection, students advance their ability to develop informed, critical perspectives and articulate claims in dialogue with complex texts. Students gain rhetorical awareness by composing texts that account for audience expectations for language and genre and reflecting on their own writing and learning. The flexible, adaptable writing knowledge and practices developed in Composition I are designed to facilitate students' self-reflective writing in other contexts."|"Closed"|"3.00"|"MWF"|"01/27/2025"|"05/14/2025"|"10:00"|"10:50"|"16"|"16"|"TBD"|"Y02-2100"|"University Hall Y02-2100"|"UNIVERSITY"|"N"|"  Pre-req = Degree students only"|""|""|""|""|""|""|""|""|""|""|""|"M"|""|"W"|""|"F"|""|""|"BEW, BSOT"|"Mid-Term Roster course, Stay On Track"|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"English"|"ENGL"|"101"|"04"|"7644"|"Composition I"|"Composition I is an introductory course on writing theory and practice that helps undergraduate students develop critical, flexible strategies for writing and reading across various contexts, communities, and disciplines. Through the study of theories of writing, students in Composition I gain knowledge of core key concepts, including audience, purpose, and genre, which help them understand writing as a rhetorical meaning-making activity that responds to situations and generates new perspectives. Through cycles of writing, feedback, revision, and reflection, students advance their ability to develop informed, critical perspectives and articulate claims in dialogue with complex texts. Students gain rhetorical awareness by composing texts that account for audience expectations for language and genre and reflecting on their own writing and learning. The flexible, adaptable writing knowledge and practices developed in Composition I are designed to facilitate students' self-reflective writing in other contexts."|"Open"|"3.00"|"MWF"|"01/27/2025"|"05/14/2025"|"12:00"|"12:50"|"16"|"12"|"TBD"|"Y02-2320"|"University Hall Y02-2320"|"UNIVERSITY"|"N"|"  Pre-req = Degree students only"|""|""|""|""|""|""|""|""|""|""|""|"M"|""|"W"|""|"F"|""|""|"BEW, BSOT"|"Mid-Term Roster course, Stay On Track"|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"English"|"ENGL"|"101"|"05"|"7645"|"Composition I"|"Composition I is an introductory course on writing theory and practice that helps undergraduate students develop critical, flexible strategies for writing and reading across various contexts, communities, and disciplines. Through the study of theories of writing, students in Composition I gain knowledge of core key concepts, including audience, purpose, and genre, which help them understand writing as a rhetorical meaning-making activity that responds to situations and generates new perspectives. Through cycles of writing, feedback, revision, and reflection, students advance their ability to develop informed, critical perspectives and articulate claims in dialogue with complex texts. Students gain rhetorical awareness by composing texts that account for audience expectations for language and genre and reflecting on their own writing and learning. The flexible, adaptable writing knowledge and practices developed in Composition I are designed to facilitate students' self-reflective writing in other contexts."|"Open"|"3.00"|"MWF"|"01/27/2025"|"05/14/2025"|"13:00"|"13:50"|"16"|"7"|"TBD"|"Y03-3380"|"University Hall Y03-3380"|"UNIVERSITY"|"N"|"  Pre-req = Degree students only"|""|""|""|""|""|""|""|""|""|""|""|"M"|""|"W"|""|"F"|""|""|"BEW, BSOT"|"Mid-Term Roster course, Stay On Track"|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"English"|"ENGL"|"101"|"06"|"10622"|"Composition I"|"Composition I is an introductory course on writing theory and practice that helps undergraduate students develop critical, flexible strategies for writing and reading across various contexts, communities, and disciplines. Through the study of theories of writing, students in Composition I gain knowledge of core key concepts, including audience, purpose, and genre, which help them understand writing as a rhetorical meaning-making activity that responds to situations and generates new perspectives. Through cycles of writing, feedback, revision, and reflection, students advance their ability to develop informed, critical perspectives and articulate claims in dialogue with complex texts. Students gain rhetorical awareness by composing texts that account for audience expectations for language and genre and reflecting on their own writing and learning. The flexible, adaptable writing knowledge and practices developed in Composition I are designed to facilitate students' self-reflective writing in other contexts."|"Open"|"3.00"|"TuTh"|"01/27/2025"|"05/14/2025"|"09:30"|"10:45"|"16"|"9"|"TBD"|"M01-0614"|"McCormack M01-0614"|"MCCORMACK"|"N"|"  Pre-req = Degree students only"|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|"BEW, BSOT"|"Mid-Term Roster course, Stay On Track"|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"English"|"ENGL"|"101"|"07"|"7829"|"Composition I"|"Composition I is an introductory course on writing theory and practice that helps undergraduate students develop critical, flexible strategies for writing and reading across various contexts, communities, and disciplines. Through the study of theories of writing, students in Composition I gain knowledge of core key concepts, including audience, purpose, and genre, which help them understand writing as a rhetorical meaning-making activity that responds to situations and generates new perspectives. Through cycles of writing, feedback, revision, and reflection, students advance their ability to develop informed, critical perspectives and articulate claims in dialogue with complex texts. Students gain rhetorical awareness by composing texts that account for audience expectations for language and genre and reflecting on their own writing and learning. The flexible, adaptable writing knowledge and practices developed in Composition I are designed to facilitate students' self-reflective writing in other contexts."|"Open"|"3.00"|"TuTh"|"01/27/2025"|"05/14/2025"|"08:00"|"09:15"|"16"|"0"|"TBD"|"M01-0210"|"McCormack M01-0210"|"MCCORMACK"|"N"|"  Pre-req = Degree students only"|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|"BEW, BSOT"|"Mid-Term Roster course, Stay On Track"|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"English"|"ENGL"|"101"|"08"|"7646"|"Composition I"|"Composition I is an introductory course on writing theory and practice that helps undergraduate students develop critical, flexible strategies for writing and reading across various contexts, communities, and disciplines. Through the study of theories of writing, students in Composition I gain knowledge of core key concepts, including audience, purpose, and genre, which help them understand writing as a rhetorical meaning-making activity that responds to situations and generates new perspectives. Through cycles of writing, feedback, revision, and reflection, students advance their ability to develop informed, critical perspectives and articulate claims in dialogue with complex texts. Students gain rhetorical awareness by composing texts that account for audience expectations for language and genre and reflecting on their own writing and learning. The flexible, adaptable writing knowledge and practices developed in Composition I are designed to facilitate students' self-reflective writing in other contexts."|"Open"|"3.00"|"TuTh"|"01/27/2025"|"05/14/2025"|"09:30"|"10:45"|"16"|"0"|"TBD"|"W02-0124"|"Wheatley W02-0124"|"WHEATLEY"|"N"|"  Pre-req = Degree students only"|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|"BEW, BSOT"|"Mid-Term Roster course, Stay On Track"|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"English"|"ENGL"|"101"|"09"|"7647"|"Composition I"|"Composition I is an introductory course on writing theory and practice that helps undergraduate students develop critical, flexible strategies for writing and reading across various contexts, communities, and disciplines. Through the study of theories of writing, students in Composition I gain knowledge of core key concepts, including audience, purpose, and genre, which help them understand writing as a rhetorical meaning-making activity that responds to situations and generates new perspectives. Through cycles of writing, feedback, revision, and reflection, students advance their ability to develop informed, critical perspectives and articulate claims in dialogue with complex texts. Students gain rhetorical awareness by composing texts that account for audience expectations for language and genre and reflecting on their own writing and learning. The flexible, adaptable writing knowledge and practices developed in Composition I are designed to facilitate students' self-reflective writing in other contexts."|"Closed"|"3.00"|"TuTh"|"01/27/2025"|"05/14/2025"|"11:00"|"12:15"|"16"|"16"|"TBD"|"M02-0205"|"McCormack M02-0205"|"MCCORMACK"|"N"|"  Pre-req = Degree students only"|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|"BEW, BSOT"|"Mid-Term Roster course, Stay On Track"|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Liberal Arts"|"LA"|"UGRD"|"Regular"|"English"|"ENGL"|"101"|"10"|"7648"|"Composition I"|"Composition I is an introductory course on writing theory and practice that helps undergraduate students develop critical, flexible strategies for writing and reading across various contexts, communities, and disciplines. Through the study of theories of writing, students in Composition I gain knowledge of core key concepts, including audience, purpose, and genre, which help them understand writing as a rhetorical meaning-making activity that responds to situations and generates new perspectives. Through cycles of writing, feedback, revision, and reflection, students advance their ability to develop informed, critical perspectives and articulate claims in dialogue with complex texts. Students gain rhetorical awareness by composing texts that account for audience expectations for language and genre and reflecting on their own writing and learning. The flexible, adaptable writing knowledge and practices developed in Composition I are designed to facilitate students' self-reflective writing in other contexts."|"Open"|"3.00"|"TuTh"|"01/27/2025"|"05/14/2025"|"12:30"|"13:45"|"16"|"12"|"TBD"|"W04-0141"|"Wheatley W04-0141"|"WHEATLEY"|"N"|"  Pre-req = Degree students only"|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|"BEW, BSOT"|"Mid-Term Roster course, Stay On Track"|"3.00"|"P"
